Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID-Scrambled,Gender,Exam Type,Correct,Wrong,Score,Z-Score
504,F13-ECON210-3-Macro-MT,F13-ECON210-3-Macro,2013,F13,ECON210-3,Macroeconomics,MT,170,2704916,F,A,17,8,68,-0.114790287
505,F13-ECON210-3-Macro-MT,F13-ECON210-3-Macro,2013,F13,ECON210-3,Macroeconomics,MT,171,2704882,F,A,17,7,68,-0.114790287
508,F13-ECON210-3-Macro-MT,F13-ECON210-3-Macro,2013,F13,ECON210-3,Macroeconomics,MT,174,2624160,F,A,15,8,60,-0.703458425
510,F13-ECON210-3-Macro-MT,F13-ECON210-3-Macro,2013,F13,ECON210-3,Macroeconomics,MT,176,2305880,F,A,19,5,76,0.473877851
512,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,1,2704782,F,A,8,17,32,-0.972482802
515,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,4,2713644,F,A,14,11,56,0.528455285
516,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,5,2705906,F,A,8,17,32,-0.972482802
520,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,9,2707226,F,A,11,13,44,-0.222013759
521,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,10,2822790,F,A,9,16,36,-0.722326454
523,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,12,2344802,F,A,16,9,64,1.02876798
525,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,14,2748806,F,A,18,7,72,1.529080675
532,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,21,2648682,F,A,11,14,44,-0.222013759
534,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,23,2581728,F,A,12,13,48,0.028142589
538,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,27,2436888,F,A,11,14,44,-0.222013759
549,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,38,2706200,F,A,10,15,40,-0.472170106
550,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,39,2706184,F,A,11,14,44,-0.222013759
551,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,40,2750190,F,A,13,12,52,0.278298937
553,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,42,2581630,F,A,16,9,64,1.02876798
555,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,44,2403212,F,A,11,14,44,-0.222013759
556,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,45,2900292,F,A,21,4,84,2.279549719
558,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,47,2706152,F,A,15,10,60,0.778611632
559,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,48,2706100,F,A,11,14,44,-0.222013759
570,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,59,2900208,F,A,13,12,52,0.278298937
572,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,61,2705578,F,A,9,16,36,-0.722326454
581,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,70,2306672,F,A,13,12,52,0.278298937
585,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,74,2217258,F,A,11,14,44,-0.222013759
586,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,75,2705496,F,A,15,10,60,0.778611632
589,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,78,2750538,F,A,10,15,40,-0.472170106
590,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,79,2748494,F,A,17,8,68,1.278924328
591,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,80,2625634,F,A,9,16,36,-0.722326454
594,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,83,2306520,F,A,15,10,60,0.778611632
603,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,92,2695626,F,A,21,4,84,2.279549719
606,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,95,2625582,F,A,8,17,32,-0.972482802
610,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,99,2581218,F,A,9,16,36,-0.722326454
612,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,101,2574382,F,A,21,4,84,2.279549719
617,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,106,2306474,F,A,17,8,68,1.278924328
619,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,108,2709320,F,A,12,13,48,0.028142589
626,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,115,2478102,F,A,17,8,68,1.278924328
628,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,117,2624326,F,A,18,7,72,1.529080675
630,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,119,2306406,F,A,8,12,32,-0.972482802
631,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,120,2581052,F,A,12,13,48,0.028142589
632,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,121,2705428,F,A,9,16,36,-0.722326454
634,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,123,2479098,F,A,8,17,32,-0.972482802
635,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,124,2748228,F,A,8,17,32,-0.972482802
636,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,125,2748196,F,A,10,15,40,-0.472170106
640,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,129,2748128,F,A,12,13,48,0.028142589
644,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,133,2480646,F,A,18,7,72,1.529080675
647,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,136,2580900,F,A,9,16,36,-0.722326454
649,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,138,2705958,F,A,10,15,40,-0.472170106
659,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,148,2713696,F,A,6,19,24,-1.472795497
660,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,149,2500346,F,A,8,17,32,-0.972482802
663,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,152,2310084,F,A,22,3,88,2.529706066
665,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,154,2705114,F,A,12,13,48,0.028142589
670,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,159,2708908,F,A,18,7,72,1.529080675
671,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,160,2705032,F,A,7,18,28,-1.222639149
672,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,161,2580754,F,A,6,19,24,-1.472795497
673,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,162,2624030,F,A,12,13,48,0.028142589
675,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,164,2692520,F,A,7,18,28,-1.222639149
683,F13-ECON210-3-Micro-Final,F13-ECON210-3-Micro,2013,F13,ECON210-3,Microeconomics,Final,172,2704916,F,A,9,16,36,-0.722326454
689,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,2,2719850,F,A,14,11,56,-0.099092812
690,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,3,2719834,F,A,19,6,76,1.2965806
699,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,12,2449644,F,A,13,12,52,-0.378227495
702,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,15,2719668,F,A,20,5,80,1.575715283
709,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,22,2719636,F,A,15,10,60,0.18004187
711,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,24,2838182,F,A,19,6,76,1.2965806
718,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,31,2719470,F,A,13,12,52,-0.378227495
721,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,34,2719438,F,A,16,9,64,0.459176553
724,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,37,2595208,F,A,11,14,44,-0.93649686
727,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,40,2720096,F,A,15,10,60,0.18004187
728,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,41,2720060,F,A,13,12,52,-0.378227495
731,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,44,2837972,F,A,9,16,36,-1.494766225
732,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,45,2720012,F,A,17,8,68,0.738311235
733,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,46,2720126,F,A,19,6,76,1.2965806
735,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,48,2768110,F,A,10,15,40,-1.215631542
736,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,49,2719964,F,A,16,9,64,0.459176553
738,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,51,2719338,F,A,12,13,48,-0.657362177
743,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,56,2837228,F,A,12,13,48,-0.657362177
746,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,59,2719272,F,A,19,6,76,1.2965806
747,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,60,2719172,F,A,19,6,76,1.2965806
750,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,63,2719120,F,A,12,13,48,-0.657362177
754,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,67,2595026,F,A,16,8,64,0.459176553
757,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,70,2718974,F,A,10,15,40,-1.215631542
762,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,75,2569636,F,A,12,13,48,-0.657362177
766,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,79,2718906,F,A,13,12,52,-0.378227495
767,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,80,2290532,F,A,11,14,44,-0.93649686
782,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,95,2693182,F,A,13,12,52,-0.378227495
784,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,97,2718694,F,A,11,14,44,-0.93649686
785,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,98,2718642,F,A,11,14,44,-0.93649686
787,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,100,2718594,F,A,17,8,68,0.738311235
791,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,104,2718542,F,A,11,14,44,-0.93649686
797,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,110,2594530,F,A,13,12,52,-0.378227495
798,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,111,2718444,F,A,12,13,48,-0.657362177
809,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,122,2836400,F,A,24,1,96,2.692254013
814,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,127,2594332,F,A,17,8,68,0.738311235
815,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,128,2718344,F,A,17,8,68,0.738311235
816,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,129,2836170,F,A,16,9,64,0.459176553
818,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,131,2718262,F,A,6,19,24,-2.332170272
821,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,134,2718230,F,A,17,8,68,0.738311235
830,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,143,2836020,F,A,17,8,68,0.738311235
831,S13-ECON122-1-Macro-MT,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,MT,144,2718080,F,A,18,7,72,1.017445918
838,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,7,2719766,F,A,14,11,56,0.295671313
841,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,10,2719684,F,A,11,13,44,-0.584739545
844,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,13,2719652,F,A,14,11,56,0.295671313
851,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,20,2720226,F,A,15,10,60,0.589141599
852,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,21,2838182,F,A,19,6,76,1.763022744
857,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,26,2771412,F,A,11,14,44,-0.584739545
859,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,28,2719438,F,A,15,10,60,0.589141599
864,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,33,2720110,F,A,9,16,36,-1.171680117
866,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,35,2720060,F,A,16,9,64,0.882611886
867,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,36,2720044,F,A,19,6,76,1.763022744
869,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,38,2837972,F,A,13,12,52,0.002201027
874,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,43,2719964,F,A,12,13,48,-0.291269259
875,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,44,2719354,F,A,16,9,64,0.882611886
881,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,50,2837228,F,A,20,5,80,2.05649303
882,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,51,2837212,F,A,7,18,28,-1.75862069
883,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,52,2719272,F,A,10,15,40,-0.878209831
891,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,60,2595026,F,A,11,14,44,-0.584739545
896,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,65,2569636,F,A,14,11,56,0.295671313
901,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,70,2290532,F,A,16,9,64,0.882611886
904,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,73,2718840,F,A,12,13,48,-0.291269259
905,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,74,2718824,F,A,13,12,52,0.002201027
918,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,87,2718594,F,A,16,9,64,0.882611886
936,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,105,2895872,F,A,10,15,40,-0.878209831
938,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,107,2718328,F,A,13,12,52,0.002201027
941,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,110,2718344,F,A,13,12,52,0.002201027
942,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,111,2836170,F,A,13,12,52,0.002201027
946,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,115,2718214,F,A,15,10,60,0.589141599
949,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,118,2890374,F,A,6,19,24,-2.052090976
951,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,120,2718114,F,A,12,13,48,-0.291269259
953,S13-ECON122-1-Macro-Final,S13-ECON122-1-Macro,2013,S13,ECON122-1,Macroeconomics,Final,122,2836020,F,A,9,16,36,-1.171680117
955,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,1,2707278,F,A,16,9,64,0.375419745
959,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,5,2707210,F,A,11,14,44,-0.9677636
960,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,6,2707194,F,A,15,10,60,0.106783076
963,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,9,2707126,F,A,16,9,64,0.375419745
967,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,13,2766214,F,A,18,7,72,0.912693083
968,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,14,2766198,F,A,11,14,44,-0.9677636
971,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,17,2582850,F,A,18,7,72,0.912693083
972,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,18,2707096,F,A,15,10,60,0.106783076
975,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,21,2495994,F,A,15,10,60,0.106783076
979,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,25,2766080,F,A,19,6,76,1.181329752
980,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,26,2766064,F,A,14,11,56,-0.161853593
982,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,28,2766032,F,A,17,8,68,0.644056414
984,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,30,2706996,F,A,9,16,36,-1.505036938
989,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,35,2707324,F,A,15,10,60,0.106783076
995,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,41,2641952,F,A,17,8,68,0.644056414
996,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,42,2765936,F,A,19,6,76,1.181329752
997,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,43,2404760,F,A,10,15,40,-1.236400269
998,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,44,2582734,F,A,19,6,76,1.181329752
999,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,45,2582718,F,A,17,8,68,0.644056414
1004,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,50,2706912,F,A,15,10,60,0.106783076
1008,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,54,2765886,F,A,6,19,24,-2.310946944
1009,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,55,2706846,F,A,14,11,56,-0.161853593
1010,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,56,2765786,F,A,13,12,52,-0.430490262
1012,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,58,2641738,F,A,11,14,44,-0.9677636
1016,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,62,2765672,F,A,16,9,64,0.375419745
1017,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,63,2707424,F,A,20,5,80,1.44996642
1019,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,65,2008316,F,A,17,8,68,0.644056414
1020,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,66,2766526,F,A,12,13,48,-0.699126931
1022,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,68,2706798,F,A,20,5,80,1.44996642
1025,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,71,2765620,F,A,9,16,36,-1.505036938
1026,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,72,2706762,F,A,14,11,56,-0.161853593
1027,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,73,2765604,F,A,18,7,72,0.912693083
1028,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,74,3075422,F,A,16,9,64,0.375419745
1030,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,76,2765520,F,A,15,10,60,0.106783076
1037,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,83,2765474,F,A,17,8,68,0.644056414
1038,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,84,2583792,F,A,19,6,76,1.181329752
1044,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,90,2706580,F,A,20,5,80,1.44996642
1046,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,92,2706548,F,A,15,10,60,0.106783076
1048,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,94,2707308,F,A,14,11,56,-0.161853593
1049,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,95,2707294,F,A,13,12,52,-0.430490262
1050,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,96,2766344,F,A,19,6,76,1.181329752
1053,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,99,2706482,F,A,15,10,60,0.106783076
1054,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,100,2706466,F,A,6,19,24,-2.310946944
1058,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,104,2706450,F,A,8,17,32,-1.773673606
1062,S14-ECON210-1-Macro-MT,S14-ECON210-1-Macro,2014,S14,ECON210-1,Macroeconomics,MT,108,2706366,F,A,9,16,36,-1.505036938
